epoch;avg;max;min;size
957;106.26666666666667;142;58;15
958;106.26666666666667;142;58;15
959;106.26666666666667;142;58;15
960;106.26666666666667;142;58;15
961;106.33333333333333;142;58;15
962;106.33333333333333;142;58;15
963;106.33333333333333;142;58;15
964;106.4;142;58;15
965;106.4;142;58;15
966;106.4;142;58;15
967;106.4;142;58;15
968;106.4;142;58;15
969;106.4;142;58;15
970;106.4;142;58;15
971;106.4;142;58;15
972;106.4;142;58;15
973;106.4;142;58;15
974;106.4;142;58;15
975;106.46666666666667;143;58;15
976;106.46666666666667;143;58;15
977;106.6;143;58;15
978;106.8;143;58;15
979;106.8;143;58;15
980;106.8;143;58;15
981;106.86666666666666;143;58;15
982;106.86666666666666;143;58;15
983;106.86666666666666;143;58;15
984;106.86666666666666;143;58;15
985;106.86666666666666;143;58;15
986;106.86666666666666;143;58;15
987;106.86666666666666;143;58;15
988;106.86666666666666;143;58;15
989;106.86666666666666;143;58;15
990;106.86666666666666;143;58;15
991;106.86666666666666;143;58;15
992;106.86666666666666;143;58;15
993;106.86666666666666;143;58;15
994;106.86666666666666;143;58;15
995;106.86666666666666;143;58;15
996;106.86666666666666;143;58;15
997;106.86666666666666;143;58;15
998;107.06666666666666;143;58;15
999;107.06666666666666;143;58;15
1000;107.06666666666666;143;58;15
1001;107.06666666666666;143;58;15
1002;107.06666666666666;143;58;15
1003;107.06666666666666;143;58;15
1004;107.06666666666666;143;58;15
1005;107.06666666666666;143;58;15
1006;107.06666666666666;143;58;15
1007;107.06666666666666;143;58;15
1008;107.06666666666666;143;58;15
1009;107.06666666666666;143;58;15
1010;107.06666666666666;143;58;15
1011;107.06666666666666;143;58;15
1012;107.06666666666666;143;58;15
1013;107.06666666666666;143;58;15
1014;107.06666666666666;143;58;15
1015;107.06666666666666;143;58;15
1016;107.06666666666666;143;58;15
1017;107.06666666666666;143;58;15
1018;107.06666666666666;143;58;15
1019;107.25;143;58;16
1020;107.25;143;58;16
1021;107.3125;143;58;16
1022;107.3125;143;58;16
1023;107.3125;143;58;16
1024;107.3125;143;58;16
1025;107.3125;143;58;16
1026;107.3125;143;58;16
1027;107.3125;143;58;16
1028;107.3125;143;58;16
1029;107.375;143;58;16
1030;107.375;143;58;16
1031;107.375;143;58;16
1032;107.375;143;58;16
1033;107.4375;144;58;16
1034;107.4375;144;58;16
1035;107.4375;144;58;16
1036;107.4375;144;58;16
1037;107.5625;144;58;16
1038;107.5625;144;58;16
1039;107.5625;144;58;16
1040;107.5625;144;58;16
1041;107.625;144;58;16
1042;107.625;144;58;16
1043;107.625;144;58;16
1044;107.625;144;58;16
1045;107.625;144;58;16
1046;107.625;144;58;16
1047;107.625;144;58;16
1048;107.625;144;58;16
1049;107.625;144;58;16
1050;107.625;144;58;16
1051;107.6875;144;58;16
1052;107.6875;144;58;16
1053;107.6875;144;58;16
1054;107.6875;144;58;16
1055;107.6875;144;58;16
1056;107.6875;144;58;16
1057;107.6875;144;58;16
1058;107.75;144;58;16
1059;107.75;144;58;16
1060;107.75;144;58;16
1061;107.75;144;58;16
1062;107.75;144;58;16
1063;107.75;144;58;16
1064;107.75;144;58;16
1065;107.75;144;58;16
1066;107.75;144;58;16
1067;107.75;144;58;16
1068;107.75;144;58;16
1069;107.75;144;58;16
1070;107.75;144;58;16
1071;107.75;144;58;16
1072;107.75;144;58;16
1073;107.75;144;58;16
1074;107.8125;144;58;16
1075;107.8125;144;58;16
1076;107.8125;144;58;16
1077;107.875;144;58;16
1078;107.875;144;58;16
1079;107.875;144;58;16
1080;107.875;144;58;16
1081;107.875;144;58;16
1082;107.875;144;58;16
1083;107.875;144;58;16
1084;107.875;144;58;16
1085;106.17647058823529;144;58;17
1086;106.17647058823529;144;58;17
1087;106.17647058823529;144;58;17
1088;106.17647058823529;144;58;17
1089;106.17647058823529;144;58;17
1090;106.17647058823529;144;58;17
1091;106.17647058823529;144;58;17
1092;106.17647058823529;144;58;17
1093;106.17647058823529;144;58;17
1094;106.17647058823529;144;58;17
1095;106.17647058823529;144;58;17
1096;106.17647058823529;144;58;17
1097;106.17647058823529;144;58;17
1098;106.17647058823529;144;58;17
1099;106.17647058823529;144;58;17
1100;106.17647058823529;144;58;17
1101;106.17647058823529;144;58;17
1102;106.17647058823529;144;58;17
1103;106.17647058823529;144;58;17
1104;106.17647058823529;144;58;17
1105;106.17647058823529;144;58;17
1106;106.17647058823529;144;58;17
1107;106.17647058823529;144;58;17
1108;106.17647058823529;144;58;17
1109;106.17647058823529;144;58;17
1110;106.17647058823529;144;58;17
1111;106.17647058823529;144;58;17
1112;106.17647058823529;144;58;17
1113;106.17647058823529;144;58;17
1114;106.17647058823529;144;58;17
1115;106.17647058823529;144;58;17
1116;106.17647058823529;144;58;17
1117;106.17647058823529;144;58;17
1118;106.17647058823529;144;58;17
1119;106.17647058823529;144;58;17
1120;106.41176470588235;144;58;17
1121;106.41176470588235;144;58;17
1122;106.41176470588235;144;58;17
1123;106.41176470588235;144;58;17
1124;106.41176470588235;144;58;17
1125;106.41176470588235;144;58;17
1126;106.41176470588235;144;58;17
1127;106.41176470588235;144;58;17
1128;106.41176470588235;144;58;17
1129;106.41176470588235;144;58;17
1130;106.41176470588235;144;58;17
1131;106.41176470588235;144;58;17
1132;106.41176470588235;144;58;17
1133;106.41176470588235;144;58;17
1134;106.41176470588235;144;58;17
1135;106.41176470588235;144;58;17
1136;106.41176470588235;144;58;17
1137;106.41176470588235;144;58;17
1138;106.41176470588235;144;58;17
1139;106.41176470588235;144;58;17
1140;106.41176470588235;144;58;17
1141;106.41176470588235;144;58;17
1142;106.41176470588235;144;58;17
1143;106.52941176470588;144;58;17
1144;106.52941176470588;144;58;17
1145;106.52941176470588;144;58;17
1146;106.52941176470588;144;58;17
1147;106.52941176470588;144;58;17
1148;106.52941176470588;144;58;17
1149;106.52941176470588;144;58;17
1150;106.52941176470588;144;58;17
1151;106.52941176470588;144;58;17
1152;106.52941176470588;144;58;17
1153;106.70588235294117;147;58;17
1154;106.70588235294117;147;58;17
1155;106.70588235294117;147;58;17
1156;106.70588235294117;147;58;17
1157;106.70588235294117;147;58;17
1158;106.70588235294117;147;58;17
1159;106.70588235294117;147;58;17
1160;106.70588235294117;147;58;17
1161;106.70588235294117;147;58;17
1162;106.70588235294117;147;58;17
1163;106.70588235294117;147;58;17
1164;106.70588235294117;147;58;17
1165;106.70588235294117;147;58;17
1166;106.70588235294117;147;58;17
1167;106.70588235294117;147;58;17
1168;106.70588235294117;147;58;17
1169;106.70588235294117;147;58;17
1170;106.70588235294117;147;58;17
1171;106.70588235294117;147;58;17
1172;106.76470588235294;147;58;17
1173;106.76470588235294;147;58;17
1174;106.76470588235294;147;58;17
1175;106.76470588235294;147;58;17
1176;106.76470588235294;147;58;17
1177;106.76470588235294;147;58;17
1178;106.76470588235294;147;58;17
1179;106.76470588235294;147;58;17
1180;106.76470588235294;147;58;17
1181;106.76470588235294;147;58;17
1182;106.76470588235294;147;58;17
1183;106.76470588235294;147;58;17
1184;106.76470588235294;147;58;17
1185;106.76470588235294;147;58;17
1186;106.76470588235294;147;58;17
1187;106.76470588235294;147;58;17
1188;106.76470588235294;147;58;17
1189;106.76470588235294;147;58;17
1190;106.76470588235294;147;58;17
1191;106.76470588235294;147;58;17
1192;106.76470588235294;147;58;17
1193;106.76470588235294;147;58;17
1194;106.76470588235294;147;58;17
1195;106.76470588235294;147;58;17
1196;106.76470588235294;147;58;17
1197;106.76470588235294;147;58;17
1198;106.76470588235294;147;58;17
1199;106.76470588235294;147;58;17
1200;106.76470588235294;147;58;17
1201;106.76470588235294;147;58;17
1202;106.76470588235294;147;58;17
1203;106.76470588235294;147;58;17
1204;106.76470588235294;147;58;17
1205;106.76470588235294;147;58;17
1206;106.76470588235294;147;58;17
1207;106.76470588235294;147;58;17
1208;106.76470588235294;147;58;17
1209;106.76470588235294;147;58;17
1210;106.76470588235294;147;58;17
1211;106.76470588235294;147;58;17
1212;106.76470588235294;147;58;17
1213;106.76470588235294;147;58;17
1214;106.76470588235294;147;58;17
1215;106.76470588235294;147;58;17
1216;106.76470588235294;147;58;17
1217;106.76470588235294;147;58;17
1218;106.76470588235294;147;58;17
1219;106.76470588235294;147;58;17
1220;106.76470588235294;147;58;17
1221;106.76470588235294;147;58;17
1222;106.76470588235294;147;58;17
1223;106.76470588235294;147;58;17
1224;106.76470588235294;147;58;17
1225;106.76470588235294;147;58;17
1226;106.76470588235294;147;58;17
1227;106.76470588235294;147;58;17
1228;106.76470588235294;147;58;17
1229;106.76470588235294;147;58;17
1230;106.76470588235294;147;58;17
1231;106.76470588235294;147;58;17
1232;106.76470588235294;147;58;17
1233;106.76470588235294;147;58;17
1234;106.76470588235294;147;58;17
1235;106.76470588235294;147;58;17
1236;106.76470588235294;147;58;17
1237;106.76470588235294;147;58;17
1238;106.76470588235294;147;58;17
1239;106.76470588235294;147;58;17
1240;106.76470588235294;147;58;17
1241;106.76470588235294;147;58;17
1242;106.76470588235294;147;58;17
1243;106.76470588235294;147;58;17
1244;106.76470588235294;147;58;17
1245;106.76470588235294;147;58;17
1246;106.76470588235294;147;58;17
1247;106.76470588235294;147;58;17
1248;106.76470588235294;147;58;17
1249;106.76470588235294;147;58;17
1250;106.76470588235294;147;58;17
1251;106.76470588235294;147;58;17
1252;106.76470588235294;147;58;17
1253;106.76470588235294;147;58;17
1254;106.76470588235294;147;58;17
1255;106.76470588235294;147;58;17
1256;106.76470588235294;147;58;17
1257;106.76470588235294;147;58;17
1258;106.76470588235294;147;58;17
1259;106.76470588235294;147;58;17
1260;106.76470588235294;147;58;17
1261;106.76470588235294;147;58;17
1262;106.76470588235294;147;58;17
1263;106.76470588235294;147;58;17
1264;106.76470588235294;147;58;17
1265;106.76470588235294;147;58;17
1266;106.76470588235294;147;58;17
1267;106.76470588235294;147;58;17
1268;106.76470588235294;147;58;17
1269;106.76470588235294;147;58;17
1270;106.76470588235294;147;58;17
1271;106.76470588235294;147;58;17
1272;106.76470588235294;147;58;17
1273;106.76470588235294;147;58;17
1274;106.76470588235294;147;58;17
1275;106.76470588235294;147;58;17
1276;106.76470588235294;147;58;17
1277;106.76470588235294;147;58;17
1278;106.76470588235294;147;58;17
1279;106.76470588235294;147;58;17
1280;106.76470588235294;147;58;17
1281;106.76470588235294;147;58;17
1282;106.76470588235294;147;58;17
1283;106.76470588235294;147;58;17
1284;106.76470588235294;147;58;17
1285;106.76470588235294;147;58;17
1286;106.76470588235294;147;58;17
1287;106.76470588235294;147;58;17
1288;106.76470588235294;147;58;17
1289;106.76470588235294;147;58;17
1290;106.76470588235294;147;58;17
1291;106.76470588235294;147;58;17
1292;106.76470588235294;147;58;17
1293;106.76470588235294;147;58;17
1294;106.76470588235294;147;58;17
1295;106.76470588235294;147;58;17
1296;106.76470588235294;147;58;17
1297;106.76470588235294;147;58;17
1298;106.76470588235294;147;58;17
1299;106.76470588235294;147;58;17
1300;106.76470588235294;147;58;17
1301;106.76470588235294;147;58;17
1302;106.76470588235294;147;58;17
1303;106.76470588235294;147;58;17
1304;106.76470588235294;147;58;17
1305;106.76470588235294;147;58;17
1306;106.76470588235294;147;58;17
1307;106.76470588235294;147;58;17
1308;106.76470588235294;147;58;17
1309;106.76470588235294;147;58;17
1310;106.76470588235294;147;58;17
1311;106.76470588235294;147;58;17
1312;106.76470588235294;147;58;17
1313;106.76470588235294;147;58;17
1314;106.76470588235294;147;58;17
1315;106.82352941176471;148;58;17
1316;106.82352941176471;148;58;17
1317;106.82352941176471;148;58;17
1318;106.82352941176471;148;58;17
1319;106.82352941176471;148;58;17
1320;106.82352941176471;148;58;17
1321;106.82352941176471;148;58;17
1322;106.82352941176471;148;58;17
1323;106.82352941176471;148;58;17
1324;106.82352941176471;148;58;17
1325;106.82352941176471;148;58;17
1326;106.82352941176471;148;58;17
1327;106.82352941176471;148;58;17
1328;106.82352941176471;148;58;17
1329;106.82352941176471;148;58;17
1330;106.82352941176471;148;58;17
1331;106.82352941176471;148;58;17
1332;106.82352941176471;148;58;17
1333;106.82352941176471;148;58;17
1334;106.82352941176471;148;58;17
1335;106.82352941176471;148;58;17
1336;106.82352941176471;148;58;17
1337;106.82352941176471;148;58;17
1338;106.82352941176471;148;58;17
1339;106.82352941176471;148;58;17
1340;106.82352941176471;148;58;17
1341;106.88235294117646;148;58;17
1342;106.88235294117646;148;58;17
1343;106.88235294117646;148;58;17
1344;106.88235294117646;148;58;17
1345;106.88235294117646;148;58;17
1346;106.88235294117646;148;58;17
1347;106.88235294117646;148;58;17
1348;106.88235294117646;148;58;17
1349;106.88235294117646;148;58;17
1350;106.88235294117646;148;58;17
1351;106.88235294117646;148;58;17
1352;106.88235294117646;148;58;17
1353;106.88235294117646;148;58;17
1354;106.88235294117646;148;58;17
1355;106.88235294117646;148;58;17
1356;106.88235294117646;148;58;17
1357;106.88235294117646;148;58;17
1358;106.88235294117646;148;58;17
1359;106.88235294117646;148;58;17
1360;106.88235294117646;148;58;17
1361;106.88235294117646;148;58;17
1362;106.88235294117646;148;58;17
1363;106.88235294117646;148;58;17
1364;106.88235294117646;148;58;17
1365;106.88235294117646;148;58;17
1366;106.88235294117646;148;58;17
1367;106.88235294117646;148;58;17
1368;106.88235294117646;148;58;17
1369;106.88235294117646;148;58;17
1370;106.88235294117646;148;58;17
1371;106.88235294117646;148;58;17
1372;106.88235294117646;148;58;17
1373;106.88235294117646;148;58;17
1374;106.88235294117646;148;58;17
1375;106.88235294117646;148;58;17
1376;106.88235294117646;148;58;17
1377;106.88235294117646;148;58;17
1378;106.88235294117646;148;58;17
1379;106.88235294117646;148;58;17
1380;106.88235294117646;148;58;17
1381;106.88235294117646;148;58;17
1382;106.88235294117646;148;58;17
1383;106.88235294117646;148;58;17
1384;106.88235294117646;148;58;17
1385;106.88235294117646;148;58;17
1386;106.88235294117646;148;58;17
1387;106.88235294117646;148;58;17
1388;106.88235294117646;148;58;17
1389;106.88235294117646;148;58;17
1390;106.88235294117646;148;58;17
1391;106.88235294117646;148;58;17
1392;106.88235294117646;148;58;17
1393;106.88235294117646;148;58;17
1394;106.88235294117646;148;58;17
1395;106.88235294117646;148;58;17
1396;106.88235294117646;148;58;17
1397;106.88235294117646;148;58;17
1398;106.88235294117646;148;58;17
1399;106.88235294117646;148;58;17
1400;106.88235294117646;148;58;17
1401;106.88235294117646;148;58;17
1402;106.88235294117646;148;58;17
1403;106.88235294117646;148;58;17
1404;106.88235294117646;148;58;17
1405;106.88235294117646;148;58;17
1406;106.88235294117646;148;58;17
1407;106.88235294117646;148;58;17
1408;106.88235294117646;148;58;17
1409;106.88235294117646;148;58;17
1410;106.88235294117646;148;58;17
1411;106.88235294117646;148;58;17
1412;106.88235294117646;148;58;17
1413;106.88235294117646;148;58;17
1414;106.88235294117646;148;58;17
1415;106.88235294117646;148;58;17
1416;106.88235294117646;148;58;17
1417;106.88235294117646;148;58;17
1418;106.88235294117646;148;58;17
1419;106.88235294117646;148;58;17
1420;106.88235294117646;148;58;17
1421;106.88235294117646;148;58;17
1422;106.88235294117646;148;58;17
1423;106.88235294117646;148;58;17
1424;106.88235294117646;148;58;17
1425;106.88235294117646;148;58;17
1426;106.88235294117646;148;58;17
1427;106.88235294117646;148;58;17
1428;106.88235294117646;148;58;17
1429;106.88235294117646;148;58;17
1430;106.88235294117646;148;58;17
1431;106.88235294117646;148;58;17
1432;106.88235294117646;148;58;17
1433;106.88235294117646;148;58;17
1434;106.88235294117646;148;58;17
1435;106.88235294117646;148;58;17
1436;106.88235294117646;148;58;17
1437;106.88235294117646;148;58;17
1438;106.88235294117646;148;58;17
1439;106.88235294117646;148;58;17
1440;106.88235294117646;148;58;17
1441;106.88235294117646;148;58;17
1442;106.88235294117646;148;58;17
1443;106.88235294117646;148;58;17
1444;106.88235294117646;148;58;17
1445;106.88235294117646;148;58;17
1446;106.88235294117646;148;58;17
1447;106.88235294117646;148;58;17
1448;106.88235294117646;148;58;17
1449;106.88235294117646;148;58;17
1450;106.88235294117646;148;58;17
1451;106.88235294117646;148;58;17
1452;106.88235294117646;148;58;17
1453;106.88235294117646;148;58;17
1454;106.88235294117646;148;58;17
1455;106.88235294117646;148;58;17
1456;106.88235294117646;148;58;17
1457;106.88235294117646;148;58;17
1458;106.88235294117646;148;58;17
1459;106.88235294117646;148;58;17
1460;106.88235294117646;148;58;17
1461;106.88235294117646;148;58;17
1462;106.88235294117646;148;58;17
1463;106.88235294117646;148;58;17
1464;106.88235294117646;148;58;17
1465;106.88235294117646;148;58;17
1466;106.88235294117646;148;58;17
1467;106.88235294117646;148;58;17
1468;106.88235294117646;148;58;17
1469;106.88235294117646;148;58;17
1470;106.88235294117646;148;58;17
1471;106.88235294117646;148;58;17
1472;106.94117647058823;148;58;17
1473;106.94117647058823;148;58;17
1474;106.94117647058823;148;58;17
1475;106.94117647058823;148;58;17
1476;106.94117647058823;148;58;17
1477;106.94117647058823;148;58;17
1478;106.94117647058823;148;58;17
1479;106.94117647058823;148;58;17
1480;106.94117647058823;148;58;17
1481;106.94117647058823;148;58;17
1482;106.94117647058823;148;58;17
1483;106.94117647058823;148;58;17
1484;106.94117647058823;148;58;17
1485;106.94117647058823;148;58;17
1486;106.94117647058823;148;58;17
1487;106.94117647058823;148;58;17
1488;106.94117647058823;148;58;17
1489;106.94117647058823;148;58;17
1490;106.94117647058823;148;58;17
1491;106.94117647058823;148;58;17
1492;106.94117647058823;148;58;17
1493;106.94117647058823;148;58;17
1494;106.94117647058823;148;58;17
1495;106.94117647058823;148;58;17
1496;106.94117647058823;148;58;17
1497;106.94117647058823;148;58;17
1498;106.94117647058823;148;58;17
1499;106.94117647058823;148;58;17
1500;106.94117647058823;148;58;17
1501;106.94117647058823;148;58;17
1502;106.94117647058823;148;58;17
1503;106.94117647058823;148;58;17
1504;106.94117647058823;148;58;17
1505;106.94117647058823;148;58;17
1506;106.94117647058823;148;58;17
1507;106.94117647058823;148;58;17
1508;106.94117647058823;148;58;17
1509;106.94117647058823;148;58;17
1510;106.94117647058823;148;58;17
1511;106.94117647058823;148;58;17
1512;106.94117647058823;148;58;17
1513;106.94117647058823;148;58;17
1514;106.94117647058823;148;58;17
1515;106.94117647058823;148;58;17
1516;106.94117647058823;148;58;17
1517;106.94117647058823;148;58;17
1518;106.94117647058823;148;58;17
1519;106.94117647058823;148;58;17
1520;106.94117647058823;148;58;17
1521;106.94117647058823;148;58;17
1522;106.94117647058823;148;58;17
1523;106.94117647058823;148;58;17
1524;106.94117647058823;148;58;17
1525;106.94117647058823;148;58;17
1526;107.0;148;58;17
1527;107.0;148;58;17
1528;107.0;148;58;17
1529;106.88888888888889;148;58;18
1530;106.88888888888889;148;58;18
1531;106.88888888888889;148;58;18
1532;106.88888888888889;148;58;18
1533;106.88888888888889;148;58;18
1534;106.88888888888889;148;58;18
1535;106.88888888888889;148;58;18
1536;106.88888888888889;148;58;18
1537;106.88888888888889;148;58;18
1538;106.88888888888889;148;58;18
1539;106.88888888888889;148;58;18
1540;106.88888888888889;148;58;18
1541;106.88888888888889;148;58;18
1542;106.88888888888889;148;58;18
1543;106.88888888888889;148;58;18
1544;106.88888888888889;148;58;18
1545;106.88888888888889;148;58;18
1546;106.88888888888889;148;58;18
1547;106.88888888888889;148;58;18
1548;106.88888888888889;148;58;18
1549;106.88888888888889;148;58;18
1550;106.88888888888889;148;58;18
1551;106.88888888888889;148;58;18
1552;106.88888888888889;148;58;18
1553;106.88888888888889;148;58;18
1554;106.88888888888889;148;58;18
1555;106.88888888888889;148;58;18
1556;106.88888888888889;148;58;18
1557;106.88888888888889;148;58;18
1558;106.88888888888889;148;58;18
1559;106.88888888888889;148;58;18
1560;106.88888888888889;148;58;18
1561;106.88888888888889;148;58;18
1562;106.88888888888889;148;58;18
1563;106.88888888888889;148;58;18
1564;106.88888888888889;148;58;18
1565;107.0;148;58;18
1566;107.0;148;58;18
1567;107.0;148;58;18
1568;107.0;148;58;18
1569;107.0;148;58;18
1570;107.0;148;58;18
1571;107.0;148;58;18
1572;107.0;148;58;18
1573;107.0;148;58;18
1574;107.0;148;58;18
1575;107.0;148;58;18
1576;107.0;148;58;18
1577;107.0;148;58;18
1578;107.0;148;58;18
1579;107.0;148;58;18
1580;107.0;148;58;18
1581;107.0;148;58;18
1582;107.0;148;58;18
1583;107.0;148;58;18
1584;107.0;148;58;18
1585;107.0;148;58;18
1586;107.0;148;58;18
1587;107.0;148;58;18
1588;107.0;148;58;18
1589;107.0;148;58;18
1590;107.0;148;58;18
1591;107.0;148;58;18
1592;107.16666666666667;148;58;18
1593;107.16666666666667;148;58;18
1594;107.16666666666667;148;58;18
1595;107.16666666666667;148;58;18
1596;107.16666666666667;148;58;18
1597;107.16666666666667;148;58;18
1598;107.16666666666667;148;58;18
1599;107.16666666666667;148;58;18
1600;107.16666666666667;148;58;18
1601;107.16666666666667;148;58;18
1602;107.16666666666667;148;58;18
1603;107.16666666666667;148;58;18
1604;107.16666666666667;148;58;18
1605;107.16666666666667;148;58;18
1606;107.16666666666667;148;58;18
1607;107.16666666666667;148;58;18
1608;107.16666666666667;148;58;18
1609;107.16666666666667;148;58;18
1610;107.16666666666667;148;58;18
1611;107.16666666666667;148;58;18
1612;107.16666666666667;148;58;18
1613;107.16666666666667;148;58;18
1614;107.16666666666667;148;58;18
1615;107.16666666666667;148;58;18
1616;107.16666666666667;148;58;18
1617;107.16666666666667;148;58;18
1618;107.16666666666667;148;58;18
1619;107.16666666666667;148;58;18
1620;107.16666666666667;148;58;18
1621;107.16666666666667;148;58;18
1622;107.16666666666667;148;58;18
1623;107.22222222222223;148;58;18
1624;107.22222222222223;148;58;18
1625;107.22222222222223;148;58;18
1626;107.22222222222223;148;58;18
1627;107.22222222222223;148;58;18
1628;107.22222222222223;148;58;18
1629;107.22222222222223;148;58;18
1630;107.22222222222223;148;58;18
1631;107.22222222222223;148;58;18
1632;107.22222222222223;148;58;18
1633;107.22222222222223;148;58;18
1634;107.22222222222223;148;58;18
1635;107.22222222222223;148;58;18
1636;107.22222222222223;148;58;18
1637;107.22222222222223;148;58;18
1638;107.22222222222223;148;58;18
1639;107.27777777777777;148;58;18
1640;107.27777777777777;148;58;18
1641;107.27777777777777;148;58;18
1642;107.27777777777777;148;58;18
1643;107.27777777777777;148;58;18
1644;107.27777777777777;148;58;18
1645;107.27777777777777;148;58;18
1646;107.27777777777777;148;58;18
1647;107.27777777777777;148;58;18
1648;107.27777777777777;148;58;18
1649;107.27777777777777;148;58;18
1650;107.27777777777777;148;58;18
1651;107.27777777777777;148;58;18
1652;107.33333333333333;148;58;18
1653;107.33333333333333;148;58;18
1654;107.38888888888889;148;58;18
1655;107.38888888888889;148;58;18
1656;107.38888888888889;148;58;18
1657;107.38888888888889;148;58;18
1658;107.38888888888889;148;58;18
1659;107.38888888888889;148;58;18
1660;107.38888888888889;148;58;18
1661;107.38888888888889;148;58;18
1662;107.38888888888889;148;58;18
1663;107.38888888888889;148;58;18
1664;107.38888888888889;148;58;18
1665;107.38888888888889;148;58;18
1666;107.38888888888889;148;58;18
1667;107.38888888888889;148;58;18
1668;107.38888888888889;148;58;18
1669;107.38888888888889;148;58;18
1670;107.38888888888889;148;58;18
1671;107.38888888888889;148;58;18
1672;107.38888888888889;148;58;18
1673;107.38888888888889;148;58;18
1674;107.38888888888889;148;58;18
1675;107.38888888888889;148;58;18
1676;107.38888888888889;148;58;18
1677;107.38888888888889;148;58;18
1678;107.38888888888889;148;58;18
1679;107.38888888888889;148;58;18
1680;107.38888888888889;148;58;18
1681;107.38888888888889;148;58;18
1682;107.38888888888889;148;58;18
1683;107.38888888888889;148;58;18
1684;107.38888888888889;148;58;18
1685;107.38888888888889;148;58;18
1686;107.5;148;58;18
1687;107.5;148;58;18
1688;107.5;148;58;18
1689;107.5;148;58;18
1690;107.5;148;58;18
1691;107.5;148;58;18
1692;107.5;148;58;18
1693;107.5;148;58;18
1694;107.5;148;58;18
1695;107.5;148;58;18
1696;107.5;148;58;18
1697;107.5;148;58;18
1698;107.55555555555556;149;58;18
1699;107.55555555555556;149;58;18
1700;107.55555555555556;149;58;18
1701;107.55555555555556;149;58;18
1702;107.55555555555556;149;58;18
1703;107.55555555555556;149;58;18
1704;107.55555555555556;149;58;18
1705;107.55555555555556;149;58;18
1706;107.55555555555556;149;58;18
1707;107.55555555555556;149;58;18
1708;107.55555555555556;149;58;18
1709;107.55555555555556;149;58;18
1710;107.55555555555556;149;58;18
1711;107.55555555555556;149;58;18
1712;107.55555555555556;149;58;18
1713;107.55555555555556;149;58;18
1714;107.55555555555556;149;58;18
1715;107.72222222222223;149;58;18
1716;107.72222222222223;149;58;18
1717;107.72222222222223;149;58;18
1718;107.83333333333333;149;58;18
1719;107.83333333333333;149;58;18
1720;107.83333333333333;149;58;18
1721;107.83333333333333;149;58;18
1722;107.83333333333333;149;58;18
1723;107.83333333333333;149;58;18
1724;107.83333333333333;149;58;18
1725;107.83333333333333;149;58;18
1726;107.83333333333333;149;58;18
1727;107.83333333333333;149;58;18
1728;107.83333333333333;149;58;18
1729;107.83333333333333;149;58;18
1730;107.83333333333333;149;58;18
1731;107.83333333333333;149;58;18
1732;107.83333333333333;149;58;18
1733;107.83333333333333;149;58;18
1734;107.83333333333333;149;58;18
1735;107.83333333333333;149;58;18
1736;107.83333333333333;149;58;18
1737;107.83333333333333;149;58;18
1738;107.83333333333333;149;58;18
1739;107.83333333333333;149;58;18
1740;107.83333333333333;149;58;18
1741;107.83333333333333;149;58;18
1742;107.83333333333333;149;58;18
1743;107.94444444444444;149;58;18
1744;107.94444444444444;149;58;18
1745;107.94444444444444;149;58;18
1746;107.94444444444444;149;58;18
1747;108.05555555555556;149;58;18
1748;108.05555555555556;149;58;18
1749;108.05555555555556;149;58;18
1750;108.05555555555556;149;58;18
1751;108.05555555555556;149;58;18
1752;108.05555555555556;149;58;18
1753;108.05555555555556;149;58;18
1754;108.05555555555556;149;58;18
1755;108.11111111111111;149;58;18
1756;108.11111111111111;149;58;18
1757;108.11111111111111;149;58;18
1758;108.11111111111111;149;58;18
1759;108.11111111111111;149;58;18
1760;108.11111111111111;149;58;18
1761;108.11111111111111;149;58;18
1762;108.11111111111111;149;58;18
1763;108.11111111111111;149;58;18
1764;108.11111111111111;149;58;18
1765;108.11111111111111;149;58;18
1766;108.11111111111111;149;58;18
1767;108.11111111111111;149;58;18
1768;108.11111111111111;149;58;18
1769;108.11111111111111;149;58;18
1770;108.11111111111111;149;58;18
1771;108.11111111111111;149;58;18
1772;108.11111111111111;149;58;18
1773;108.11111111111111;149;58;18
1774;108.11111111111111;149;58;18
1775;108.11111111111111;149;58;18
1776;108.11111111111111;149;58;18
1777;108.11111111111111;149;58;18
1778;108.11111111111111;149;58;18
1779;108.11111111111111;149;58;18
1780;108.11111111111111;149;58;18
1781;108.11111111111111;149;58;18
1782;108.11111111111111;149;58;18
1783;108.11111111111111;149;58;18
1784;108.11111111111111;149;58;18
1785;108.11111111111111;149;58;18
1786;108.11111111111111;149;58;18
1787;108.11111111111111;149;58;18
1788;108.11111111111111;149;58;18
1789;108.11111111111111;149;58;18
1790;108.11111111111111;149;58;18
1791;108.11111111111111;149;58;18
1792;108.11111111111111;149;58;18
1793;108.16666666666667;149;58;18
1794;108.16666666666667;149;58;18
1795;108.16666666666667;149;58;18
1796;108.16666666666667;149;58;18
1797;108.16666666666667;149;58;18
1798;108.16666666666667;149;58;18
1799;108.16666666666667;149;58;18
1800;108.16666666666667;149;58;18
1801;108.16666666666667;149;58;18
1802;108.16666666666667;149;58;18
1803;108.16666666666667;149;58;18
1804;108.16666666666667;149;58;18
1805;108.16666666666667;149;58;18
1806;108.16666666666667;149;58;18
1807;108.16666666666667;149;58;18
1808;108.16666666666667;149;58;18
